date,close
2014-08-05,1.6856027207456858
2014-08-06,1.683168316831683
2014-08-07,1.6836272040302267
2014-08-08,1.6804317810970253
2014-08-11,1.678284854563691
2014-08-12,1.6776869893148962
2014-08-13,1.6706264849318495
2014-08-14,1.6682884231536925
2014-08-15,1.6690145234681792
2014-08-18,1.6724568857785553
2014-08-19,1.6637388650096554
2014-08-20,1.6644530760556322
2014-08-21,1.6593055989990617
2014-08-22,1.6577533424965638
2014-08-25,1.6589792250556137
2014-08-26,1.657182337792852
2014-08-27,1.6595717884130983
2014-08-28,1.6586532410320958
2014-08-29,1.6582421727649943
2014-09-01,1.6618791521670355
2014-09-02,1.6532207235598135
2014-09-03,1.6468599336297038
2014-09-04,1.6408219868885527
2014-09-05,1.629601661317727
2014-09-08,1.6136349473421823
2014-09-09,1.611742660836977
2014-09-10,1.613603744149766
2014-09-11,1.6245287760743905
2014-09-12,1.623273914135074
2014-09-15,1.624127303604
2014-09-16,1.6202452452452452
2014-09-17,1.632560483870968
2014-09-18,1.6328808829125967
2014-09-19,1.6340750158931976
2014-09-22,1.632977370963641
2014-09-23,1.6402035623409668
2014-09-24,1.6395244791000894
2014-09-25,1.6289082521783702
2014-09-26,1.6308441142564367
2014-09-29,1.6227162386610452
2014-09-30,1.6188086967708735
2014-10-01,1.6195065535851965
2014-10-02,1.6143916155419222
2014-10-03,1.606622094874244
2014-10-06,1.599109131403118
2014-10-07,1.6080357142857142
2014-10-08,1.6067344345616263
2014-10-09,1.6206984126984127
2014-10-10,1.603400152245623
2014-10-13,1.609010152284264
2014-10-14,1.5916928886091881
2014-10-15,1.591805957018977
2014-10-16,1.5996235884567125
2014-10-17,1.6119421747328724
2014-10-20,1.6139752337629518
2014-10-21,1.6154430379746836
2014-10-22,1.6048805158679984
2014-10-23,1.6028593117408907
2014-10-24,1.6050462786864461
2014-10-27,1.6108499555329692
2014-10-28,1.6175612231950258
2014-10-29,1.6103419938049182
2014-10-30,1.6003556910569106
2014-10-31,1.5969397513547976
2014-11-03,1.5999231606582571
2014-11-04,1.6004604169331116
2014-11-05,1.5912278464873135
2014-11-06,1.5921897856643135
2014-11-07,1.5819504723002298
2014-11-10,1.5901681100356595
2014-11-11,1.585502807554875
2014-11-12,1.5821065989847714
2014-11-13,1.5743174924165824
2014-11-14,1.5654582074521652
2014-11-17,1.5641507072224308
2014-11-18,1.5654240680510383
2014-11-19,1.567560807853436
2014-11-20,1.5695331080235322
2014-11-21,1.5682363337962377
2014-11-24,1.5677109651339063
2014-11-25,1.5669062933535123
2014-11-26,1.5772172703710727
2014-11-27,1.5757575757575757
2014-11-28,1.5695963787250093
2014-12-01,1.572978428156932
2014-12-02,1.565524193548387
2014-12-03,1.568430424828288
2014-12-04,1.56608573972777
2014-12-05,1.5685826671742165
2014-12-08,1.5625239005736138
2014-12-09,1.5653989748781878
2014-12-10,1.569104146881925
2014-12-11,1.567806231865775
2014-12-12,1.5709779179810728
2014-12-15,1.5657762096774193
2014-12-16,1.5740112994350284
2014-12-17,1.5693393847705495
2014-12-18,1.56198347107438
2014-12-19,1.5648018350962152
2014-12-22,1.5618550133775002
2014-12-23,1.5524342188890303
2014-12-24,1.5535918626827718
2014-12-29,1.555343024738587
2014-12-30,1.5543908986322383
2014-12-31,1.558736679933239
2015-01-02,1.5439743589743589
2015-01-05,1.5222946211830843
2015-01-06,1.5192552920173426
2015-01-07,1.5123354211939155
2015-01-08,1.5065932659070542
2015-01-09,1.5146813694063341
2015-01-12,1.515081504299833
2015-01-13,1.5169306038367452
2015-01-14,1.5187669289307364
2015-01-15,1.5260688216892597
2015-01-16,1.517349744664135
2015-01-19,1.5142223382045932
2015-01-20,1.5161712714416653
2015-01-21,1.5112762351714248
2015-01-22,1.5198848770277342
2015-01-23,1.498461126722869
2015-01-26,1.5013018225515722
2015-01-27,1.513014386082302
2015-01-28,1.5194213769086526
2015-01-29,1.5132062855232362
2015-01-30,1.505125815470643
2015-02-02,1.5027903268668614
2015-02-03,1.5088533722395383
2015-02-04,1.5228845130388504
2015-02-05,1.524993317294841
2015-02-06,1.5317810785494448
2015-02-09,1.5205664194200943
2015-02-10,1.5225067385444744
2015-02-11,1.5297458085451594
2015-02-12,1.5357917570498916
2015-02-13,1.537765166869342
2015-02-16,1.5372591294973723
2015-02-17,1.5355125100887814
2015-02-18,1.5425935973955507
2015-02-19,1.5431630302208972
2015-02-20,1.5375612411540553
2015-02-23,1.5367247007616975
2015-02-24,1.5424836601307188
2015-02-25,1.5483078602620088
2015-02-26,1.550061635392412
2015-02-27,1.5443803242649081
2015-03-02,1.539210309843707
2015-03-03,1.5349092908191313
2015-03-04,1.5324424851907976
2015-03-05,1.5265480623362295
2015-03-06,1.5184210526315791
2015-03-09,1.5112719176175897
2015-03-10,1.50645342312009
2015-03-11,1.5035178736408217
2015-03-12,1.496685939923847
2015-03-13,1.4780845858091574
2015-03-16,1.4804375262936476
2015-03-17,1.4771859156885894
2015-03-18,1.4650069156293222
2015-03-19,1.4864262842823333
2015-03-20,1.4853204686423154
2015-03-23,1.4911177917463787
2015-03-24,1.4910130718954246
2015-03-25,1.4915139171758316
2015-03-26,1.4886718220051554
2015-03-27,1.4875308303644832
2015-03-30,1.4799399563318778
2015-03-31,1.4793070259865257
2015-04-01,1.4763212079615646
2015-04-02,1.480317113176599
2015-04-07,1.4887455393906122
2015-04-08,1.4953193832599119
2015-04-09,1.4823885525591634
2015-04-10,1.4591385974599667
2015-04-13,1.4625086625086623
2015-04-14,1.4637661078010253
2015-04-15,1.475864955357143
2015-04-16,1.4899151481429962
2015-04-17,1.5021530768162243
2015-04-20,1.4902369536515878
2015-04-21,1.488799220815361
2015-04-22,1.5069434703324451
2015-04-23,1.502370990237099
2015-04-24,1.5119430088001118
2015-04-27,1.511030438425021
2015-04-28,1.5282517482517484
2015-04-29,1.5363776008937302
2015-04-30,1.5432778312921425
2015-05-04,1.5113568601940695
2015-05-05,1.512517006802721
2015-05-06,1.5225054229934922
2015-05-07,1.5225589225589224
2015-05-08,1.541346153846154
2015-05-11,1.548360200111173
2015-05-12,1.5688163037409266
2015-05-13,1.5641204349038194
2015-05-14,1.579173005116858
2015-05-15,1.5709332963527944
2015-05-18,1.5665749656121046
2015-05-19,1.5487982267784168
2015-05-20,1.5534441805225652
2015-05-21,1.5682490491618537
2015-05-22,1.5640235360044832
2015-05-25,1.5461971830985919
2015-05-26,1.539740698985344
2015-05-27,1.5364922206506366
2015-05-28,1.5294778214486242
2015-05-29,1.5257301808066759
2015-06-01,1.5215849843587073
2015-06-02,1.5227115835979566
2015-06-03,1.530446735395189
2015-06-04,1.538890399782431
2015-06-05,1.5331419980866474
2015-06-08,1.5252801311833835
2015-06-09,1.5296437313026923
2015-06-10,1.5484623833058757
2015-06-11,1.545829892650702
2015-06-12,1.5486542443064184
2015-06-15,1.5507326513685373
2015-06-16,1.561542745753272
2015-06-17,1.5730822873082286
2015-06-18,1.5911818054974187
2015-06-19,1.5838239416876925
2015-06-22,1.5825080206444415
2015-06-23,1.5778059428249545
2015-06-24,1.57530205113796
2015-06-25,1.5725512208812797
2015-06-26,1.5726519724835042
2015-06-29,1.5713479181369088
2015-06-30,1.5728141692437447
2015-07-01,1.5654749312460337
2015-07-02,1.5579332676333943
2015-07-03,1.562376795268938
2015-07-06,1.5548022598870057
2015-07-07,1.5445810371626394
2015-07-08,1.5368743900738882
2015-07-09,1.5404124860646597
2015-07-10,1.5517480577136515
2015-07-13,1.5529163738580463
2015-07-14,1.5571710897797852
2015-07-15,1.5626685592618879
2015-07-16,1.5566537745308693
2015-07-17,1.5593584419304023
2015-07-20,1.556735045187204
2015-07-21,1.555317017317876
2015-07-22,1.561443712403323
2015-07-23,1.5614707552526974
2015-07-24,1.5474607440939314
2015-07-27,1.5515644731303493
2015-07-28,1.5585241730279897
2015-07-29,1.5638735289947538
2015-07-30,1.5627674750356633
2015-07-31,1.5575912512427212
2015-08-03,1.5581957882754696
2015-08-04,1.5614372109569548
2015-08-05,1.5629757288525061
2015-08-06,1.5518962075848304
2015-08-07,1.5516947950645301
2015-08-10,1.549992928864376
2015-08-11,1.559678329571106
2015-08-12,1.5603580920408449
2015-08-13,1.5633267661131438
2015-08-14,1.5634709587123863
2015-08-17,1.5622800844475722
2015-08-18,1.5705765407554673
2015-08-19,1.5663214640374523
2015-08-20,1.566685346035304
2015-08-21,1.5672409002500696
2015-08-24,1.5745001369487812
2015-08-25,1.578326474622771
2015-08-26,1.5589280831282473
2015-08-27,1.5432166301969368
2015-08-28,1.539133998087693
2015-08-31,1.5415171882946406
2015-09-01,1.533296943231441
2015-09-02,1.5273442800922783
2015-09-03,1.528795098706603
2015-09-04,1.522624743677375
2015-09-07,1.5261176148421989
2015-09-08,1.5408614025400331
2015-09-09,1.5362019031857674
2015-09-10,1.5394673456747643
2015-09-11,1.542294004927457
2015-09-14,1.5414507772020725
2015-09-15,1.5409746800980124
2015-09-16,1.545173054427854
2015-09-17,1.5524600288204213
2015-09-18,1.5646752534941077
2015-09-21,1.5532238022918678
2015-09-22,1.5443721445382803
2015-09-23,1.5280252158421268
2015-09-24,1.521727358873697
2015-09-25,1.5176590677101054
2015-09-28,1.5193144722524483
2015-09-29,1.5158977134352591
2015-09-30,1.5169939065673663
2015-10-01,1.5139133975838197
2015-10-02,1.5167164990486546
2015-10-05,1.5179681167252095
2015-10-06,1.5169617515880525
2015-10-07,1.5311225876596901
2015-10-08,1.527830572902525
2015-10-09,1.533954367490212
2015-10-12,1.5366842318605594
2015-10-13,1.5205882352941176
2015-10-14,1.5381504448638448
2015-10-15,1.5464377450317695
2015-10-16,1.5443175638934201
2015-10-19,1.5488588219215524
2015-10-20,1.5469260065288357
2015-10-21,1.5449721050483058
2015-10-22,1.5467596390484002
2015-10-23,1.5404071989437844
2015-10-26,1.5327115812917593
2015-10-27,1.5332686443027448
2015-10-28,1.529387417218543
2015-10-29,1.5250453467280591
2015-10-30,1.5339738234475075
2015-11-02,1.5468311833987662
2015-11-03,1.5390871485662203
2015-11-04,1.5414434733577669
2015-11-05,1.5272242492281785
2015-11-06,1.5138298613530272
2015-11-09,1.5090323484105868
2015-11-10,1.5119988706945227
2015-11-11,1.517847025495751
2015-11-12,1.5184031710079275
2015-11-13,1.5223817268934305
2015-11-16,1.5192689147067158
2015-11-17,1.5205928459455607
2015-11-18,1.5217577400485092
2015-11-19,1.5271506144612748
2015-11-20,1.524679029957204
2015-11-23,1.5133096085409252
2015-11-24,1.508212970829793
2015-11-25,1.5085144282151763
2015-11-26,1.5099601593625498
2015-11-27,1.5051927727984067
2015-11-30,1.5009931895573214
2015-12-01,1.5065378055713474
2015-12-02,1.5033290834395807
2015-12-03,1.4983150800336982
2015-12-04,1.5139563949451467
2015-12-07,1.5060610282847986
2015-12-08,1.4956677210837572
2015-12-09,1.5088953247827888
2015-12-10,1.5125086385625433
2015-12-11,1.51578073089701
2015-12-14,1.512809917355372
2015-12-15,1.5154440154440154
2015-12-16,1.5011671014691748
2015-12-17,1.492017616295073
2015-12-18,1.4912063413425811
2015-12-21,1.4893471261218059
2015-12-22,1.4876392284705242
2015-12-23,1.4892223738062755
2015-12-24,1.4910106238082268
2015-12-28,1.4907187053783915
2015-12-29,1.4799000067563002
2015-12-30,1.4805078659602433
2015-12-31,1.48334355201308
2016-01-04,1.476493700040645
2016-01-05,1.4673311941011813
2016-01-06,1.4626906318082789
2016-01-07,1.4579113287276142
2016-01-08,1.4574806425206994
2016-01-11,1.4574660330633826
2016-01-12,1.4432605221097494
2016-01-13,1.4417488669688083
2016-01-14,1.4389125926317319
2016-01-15,1.4332239001969795
2016-01-18,1.4282155173544182
2016-01-19,1.4211551789520485
2016-01-20,1.4164935064935065
2016-01-21,1.4113394314736596
2016-01-22,1.4323009846406658
2016-01-25,1.4250889445249701
2016-01-26,1.4241408765359092
2016-01-27,1.4332916474692292
2016-01-28,1.430314320197303
2016-01-29,1.4291323125245388
2016-02-01,1.4302233902759527
2016-02-02,1.4393619825995254
2016-02-03,1.4513474047524226
2016-02-04,1.463019779358966
2016-02-05,1.4552776875608964
2016-02-08,1.4372087001553602
2016-02-09,1.4415292834691127
2016-02-10,1.4557469480653837
2016-02-11,1.4410718821437645
2016-02-12,1.450440599472567
2016-02-15,1.4481865284974094
2016-02-16,1.4392884764114462
2016-02-17,1.4307188282906147
2016-02-18,1.4368121540515668
2016-02-19,1.4277809946599755
2016-02-22,1.4091995450072212
2016-02-23,1.4107841251522728
2016-02-24,1.3911446126559828
2016-02-25,1.3972377090724784
2016-02-26,1.3976760429233603
2016-02-29,1.3855942988037668
2016-03-01,1.3974293059125962
2016-03-02,1.4024027903371656
2016-03-03,1.4077613482275457
2016-03-04,1.415794432327091
2016-03-07,1.4144218600687002
2016-03-08,1.4209875270590662
2016-03-09,1.4225708173980682
2016-03-10,1.414998436033782
2016-03-11,1.4292157999871125
2016-03-14,1.436043808441391
2016-03-15,1.4177237805967482
2016-03-16,1.405309284897752
2016-03-17,1.4460865785369097
2016-03-18,1.4487187720762955
2016-03-21,1.4394084517834564
2016-03-22,1.4230232262977534
2016-03-23,1.4143191745268087
2016-03-24,1.4130076769109934
2016-03-29,1.4268961121733588
2016-03-30,1.4410791550012725
2016-03-31,1.4383172256964185
2016-04-01,1.4309675804230817
2016-04-04,1.4271739948330782
2016-04-05,1.4180389221556886
2016-04-06,1.4028314028314026
2016-04-07,1.4076900208106233
2016-04-08,1.4075312770964945
2016-04-11,1.4226829877591807
2016-04-12,1.4273547094188377
2016-04-13,1.4231369980349673
2016-04-14,1.4142785319255908
2016-04-15,1.4180333019164313
2016-04-18,1.4171471546753573
2016-04-19,1.4362773029439697
2016-04-20,1.438558786346397
2016-04-21,1.4429491822652585
2016-04-22,1.4377991957617924
2016-04-25,1.4507985574446163
2016-04-26,1.456706632422596
2016-04-27,1.4589222329783802
2016-04-28,1.459184460032375
2016-04-29,1.4614546619673183
2016-05-02,1.4687915346079135
2016-05-03,1.4625235452511283
2016-05-04,1.4511124564855458
2016-05-05,1.4505452700989094
2016-05-06,1.4492073557387446
2016-05-09,1.442441580799514
2016-05-10,1.4442610462163534
2016-05-11,1.444945414017579
2016-05-12,1.4436923232937835
2016-05-13,1.4408694989715332
2016-05-16,1.437055837563452
2016-05-17,1.4482405630198336
2016-05-18,1.4556365748209328
2016-05-19,1.4620356466671018
2016-05-20,1.456861624766258
2016-05-23,1.448161873894348
2016-05-24,1.459621240834891
2016-05-25,1.4680276588738888
2016-05-26,1.4700539686718441
2016-05-27,1.4647517870024265
2016-05-30,1.4632512315270936
2016-05-31,1.4640677298680842
2016-06-01,1.4444530623852736
2016-06-02,1.4466929592034654
2016-06-03,1.44322960470984
2016-06-06,1.4416920731707317
2016-06-07,1.4571135079609656
2016-06-08,1.457820828208282
2016-06-09,1.4461103036793392
2016-06-10,1.4403669724770642
2016-06-13,1.4170911148839842
2016-06-14,1.412340521905433
2016-06-15,1.4186816240935851
2016-06-16,1.4138397884428024
2016-06-17,1.428716516440269
2016-06-20,1.4645557350565428
2016-06-21,1.4740407791023387
2016-06-22,1.4692745432526404
2016-06-23,1.4869116783079837
2016-06-24,1.370402476780186
2016-06-27,1.3187050359712231
2016-06-28,1.3386121856866537
2016-06-29,1.343428225317989
2016-06-30,1.3432546884452512
2016-07-01,1.3282834307527136
2016-07-04,1.327453667838627
2016-07-05,1.3113404002494207
2016-07-06,1.2976553341148886
2016-07-07,1.3022271845801259
2016-07-08,1.298640357566017
2016-07-11,1.298400648671516
2016-07-12,1.3161673094037378
2016-07-13,1.3276097748147437
2016-07-14,1.339198905306622
2016-07-15,1.3362954067847495
2016-07-18,1.325744854387564
2016-07-19,1.3144729005360332
2016-07-20,1.3172657137730996
2016-07-21,1.3176625396255757
2016-07-22,1.3095068245589003
2016-07-25,1.3125373491095973
2016-07-26,1.3137020666587027
2016-07-27,1.310402384500745
2016-07-28,1.3167893611968655
2016-07-29,1.3167061611374407
2016-08-01,1.3205583155902532
2016-08-02,1.3276005218835252
2016-08-03,1.3347634370158505
2016-08-04,1.3162653806602602
2016-08-05,1.315410918523759
2016-08-08,1.305043846742393
2016-08-09,1.2972048853031064
2016-08-10,1.3074432143650414
2016-08-11,1.2962876868360491
2016-08-12,1.2966879721092386
2016-08-15,1.2898462106441155
2016-08-16,1.2973811164713989
2016-08-17,1.3014773776546629
2016-08-18,1.3152788911737712
2016-08-19,1.3088043264730693
2016-08-22,1.3109925788497216
2016-08-23,1.318565032850747
2016-08-24,1.3236226947022203
2016-08-25,1.3193876358536871
2016-08-26,1.321240491515506
2016-08-29,1.3067995694697927
2016-08-30,1.3112598332746273
2016-08-31,1.3126429733745253
2016-09-01,1.3261154074955384
2016-09-02,1.3283883218609067
2016-09-05,1.3337637339645876
2016-09-06,1.3358472496558327
2016-09-07,1.3382479039634145
2016-09-08,1.335856196783349
2016-09-09,1.3325764563967928
2016-09-12,1.3289138798461084
2016-09-13,1.3268761133985347
2016-09-14,1.3185547380051246
2016-09-15,1.3209230263621212
2016-09-16,1.3175592408718004
2016-09-19,1.3058479532163743
2016-09-20,1.2972521545474582
2016-09-21,1.3011564538527067
2016-09-22,1.3078847832411986
2016-09-23,1.2973911031410887
2016-09-26,1.2931450223906304
2016-09-27,1.298415747630565
2016-09-28,1.3020833333333335
2016-09-29,1.3026770995379509
2016-09-30,1.2962382263103494
2016-10-03,1.2867908106003343
2016-10-04,1.274960018277359
2016-10-05,1.2717372809256424
2016-10-06,1.266374557023652
2016-10-07,1.2329419056367803
2016-10-10,1.2390363050960367
2016-10-11,1.2278213070606099
2016-10-12,1.2245805089454385
2016-10-13,1.2206126285524714
2016-10-14,1.2236681125570015
2016-10-17,1.215008012377742
2016-10-18,1.2273767654775862
2016-10-19,1.2289283395643513
2016-10-20,1.2258842443729905
2016-10-21,1.2187639946260636
2016-10-24,1.223501657024097
2016-10-25,1.2216004854041664
2016-10-26,1.2211479349466272
2016-10-27,1.2255770654343974
2016-10-28,1.2148378844335688
2016-10-31,1.2155469183786787
2016-11-01,1.2226497953932995
2016-11-02,1.2319154369718974
2016-11-03,1.2479415281192898
2016-11-04,1.2490991802540312
2016-11-07,1.2423629829290208
2016-11-08,1.2389996408045976
2016-11-09,1.2380096596652814
2016-11-10,1.2411004157885743
2016-11-11,1.2659491716299212
2016-11-14,1.2533581438623016
2016-11-15,1.242526374108359
2016-11-16,1.2428289397282546
2016-11-17,1.2453663354831213
2016-11-18,1.2328052146883481
2016-11-21,1.2401283172936717
2016-11-22,1.2428736991208458
2016-11-23,1.2415537573337394
2016-11-24,1.243867924528302
2016-11-25,1.2434551900636284
2016-11-28,1.2412224657983892
2016-11-29,1.246949242468903
2016-11-30,1.247507331378299
2016-12-01,1.263644795357797
2016-12-02,1.262351280500101
2016-12-05,1.2715046098279632
2016-12-06,1.2746704666904167
2016-12-07,1.2609436512133498
2016-12-08,1.2661921289487619
2016-12-09,1.257997259784357
2016-12-12,1.262932061978546
2016-12-13,1.2708413185128402
2016-12-14,1.2677012493598372
2016-12-15,1.246321682336898
2016-12-16,1.2443676242698773
2016-12-19,1.23864986926551
2016-12-20,1.2341327490533236
2016-12-21,1.2370607787274455
2016-12-22,1.2338590584204618
2016-12-23,1.224934918736368
2016-12-27,1.2245017584994138
2016-12-28,1.2218071609811108
2016-12-29,1.2254396248534583
2016-12-30,1.2311663435258942
2017-01-02,1.2291519849659385
2017-01-03,1.2280494294329805
2017-01-04,1.2286773794808405
2017-01-05,1.2290496254681647
2017-01-06,1.2363394358303754
2017-01-09,1.213477959843065
2017-01-10,1.2154359328272373
2017-01-11,1.2110694724704527
2017-01-12,1.22969036076598
2017-01-13,1.2177319870242609
2017-01-16,1.2064959912536442
2017-01-17,1.2310173983177786
2017-01-18,1.2281045224741745
2017-01-19,1.232511120097048
2017-01-20,1.2277845141174433
2017-01-23,1.243789757162093
2017-01-24,1.2447017950202663
2017-01-25,1.259097781371963
2017-01-26,1.2567093008233208
2017-01-27,1.2540800751438301
2017-01-30,1.251545299346559
2017-01-31,1.2490563846466523
2017-02-01,1.2631997939544357
2017-02-02,1.2557512664404888
2017-02-03,1.2487647216118496
2017-02-06,1.24630599185573
2017-02-07,1.2365342291208155
2017-02-08,1.2500732579265077
2017-02-09,1.2565518862381007
2017-02-10,1.2462187829757299
2017-02-13,1.2520909412180468
2017-02-14,1.2483254600578158
2017-02-15,1.241793924562931
2017-02-16,1.2515568088356244
2017-02-17,1.2424171721885207
2017-02-20,1.2468142580304187
2017-02-21,1.2416921989158616
2017-02-22,1.2448786264061573
2017-02-23,1.2493500968946447
2017-02-24,1.2554583860928015
2017-02-27,1.2414399624765478
2017-02-28,1.242248402789989
2017-03-01,1.2312098188194036
2017-03-02,1.2288452547919586
2017-03-03,1.2234381332870128
2017-03-06,1.2273464658169178
2017-03-07,1.2196978433859995
2017-03-08,1.2167878920613697
2017-03-09,1.2176150854557832
2017-03-10,1.2155873925501433
2017-03-13,1.2220082972334916
2017-03-14,1.2140972785308863
2017-03-15,1.219895949375811
2017-03-16,1.2355719387167376
2017-03-17,1.2360132615002073
2017-03-20,1.2388095814178561
2017-03-21,1.2451442601408598
2017-03-22,1.2451895379652034
2017-03-23,1.2502173333487883
2017-03-24,1.247690531177829
2017-03-27,1.2602571669965164
2017-03-28,1.2560291481117345
2017-03-29,1.244197487989813
2017-03-30,1.2458807147830124
2017-03-31,1.2496347293490584
2017-04-03,1.2504105090311988
2017-04-04,1.243941464326174
2017-04-05,1.2487428370950768
2017-04-06,1.246173618413366
2017-04-07,1.2422142498217896
2017-04-10,1.2395851643522589
2017-04-11,1.2441110980897694
2017-04-12,1.25
2017-04-13,1.2540849191274495
2017-04-18,1.266014814814815
2017-04-19,1.2855088097806544
2017-04-20,1.280386081982841
2017-04-21,1.2778308647873866
2017-04-24,1.2787928798774018
2017-04-25,1.2823803692539562
2017-04-26,1.2829935337973923
2017-04-27,1.2889125799573562
2017-04-28,1.2939045612207452
2017-05-02,1.2914103170847135
2017-05-03,1.293107531975367
2017-05-04,1.2890933758036927
2017-05-05,1.2939440443867314
2017-05-08,1.2949742496892205
2017-05-09,1.2915776986951364
2017-05-10,1.2957075668274098
2017-05-11,1.2854352843700065
2017-05-12,1.285761573745685
2017-05-15,1.2919178598342125
2017-05-16,1.2879070200773282
2017-05-17,1.2965187474488307
2017-05-18,1.3037264388552416
2017-05-19,1.3012757833961912
2017-05-22,1.301981401920026
2017-05-23,1.2970866150839087
2017-05-24,1.2963863794301598
2017-05-25,1.295996671597633
2017-05-26,1.2840922124096799
2017-05-29,1.284603814313435
2017-05-30,1.2873157973569296
2017-05-31,1.2843816173524867
2017-06-01,1.2861400894187778
2017-06-02,1.2853508731722967
2017-06-05,1.2910593366234364
2017-06-06,1.2906110283159462
2017-06-07,1.290675196759792
2017-06-08,1.2943346204829693
2017-06-09,1.2752458978981718
2017-06-12,1.2672652323677227
2017-06-13,1.2735736588135111
2017-06-14,1.2736471123237836
2017-06-15,1.2740757644911
2017-06-16,1.2769144569082822
2017-06-19,1.2796224776617382
2017-06-20,1.2656705580704082
