date,daily_return,regime_id,regime_label
2016-12-29,-0.021052631578947323,1,Elevated
2016-12-30,-0.019807583474816037,1,Elevated
2017-01-03,0.01443418013856812,1,Elevated
2017-01-04,0.027888446215139417,1,Elevated
2017-01-05,0.0016611295681063787,1,Elevated
2017-01-06,0.0066334991708125735,1,Elevated
2017-01-09,-0.02196595277320157,1,Elevated
2017-01-10,0.009545199326221221,1,Elevated
2017-01-11,-0.0261401557285873,1,Elevated
2017-01-12,0.03426613363792108,1,Elevated
2017-01-13,-0.007730535615681933,1,Elevated
2017-01-16,-0.0027824151363383676,1,Elevated
2017-01-17,0.0,1,Elevated
2017-01-18,0.00390625,1,Elevated
2017-01-19,-0.022790439132851614,1,Elevated
2017-01-20,-0.005688282138794132,1,Elevated
2017-01-23,-0.0011441647597254523,1,Elevated
2017-01-24,0.006300114547537206,1,Elevated
2017-01-25,-0.00569151963574277,1,Elevated
2017-01-26,-0.015455065827132186,1,Elevated
2017-01-27,-0.013953488372092981,1,Elevated
2017-01-30,-0.005306603773584939,1,Elevated
2017-01-31,-0.0005927682276229973,1,Elevated
2017-02-01,0.0,1,Elevated
2017-02-02,0.0005931198102016033,1,Elevated
2017-02-03,0.0,1,Elevated
2017-02-06,-0.00652045050385297,1,Elevated
2017-02-07,-0.02088305489260145,1,Elevated
2017-02-08,-0.010359536867763586,1,Elevated
2017-02-09,-0.0012315270935960854,1,Elevated
2017-02-10,-0.007398273736128225,1,Elevated
2017-02-13,-0.022360248447204967,1,Elevated
2017-02-14,-0.013341804320203265,1,Elevated
2017-02-15,0.03927881519639409,1,Elevated
2017-02-16,0.024163568773234223,1,Elevated
2017-02-17,-0.015728977616454975,1,Elevated
2017-02-20,-0.009219422249538978,1,Elevated
2017-02-21,0.001240694789081953,1,Elevated
2017-02-22,-0.0030978934324659146,1,Elevated
2017-02-23,0.013051584835301444,1,Elevated
2017-02-24,-0.016564417177914126,1,Elevated
2017-02-27,-0.007485963817841501,1,Elevated
2017-02-28,-0.038969201759899486,1,Elevated
2017-03-01,0.007848266841072649,1,Elevated
2017-03-02,0.02336145360155739,1,Elevated
2017-03-03,0.01775523145212432,1,Elevated
2017-03-06,-0.01121495327102806,1,Elevated
2017-03-07,-0.001890359168241984,1,Elevated
2017-03-08,-0.005050505050505083,1,Elevated
2017-03-09,-0.0025380710659898,1,Elevated
2017-03-10,0.014631043256997378,1,Elevated
2017-03-13,0.04012539184952968,2,Normal
2017-03-14,0.022302591922845005,2,Normal
2017-03-15,-0.007665094339622591,2,Normal
2017-03-17,-0.009085402786190189,2,Normal
2017-03-20,0.05256723716381417,2,Normal
2017-03-21,0.004645760743321681,1,Elevated
2017-03-22,0.008092485549132888,1,Elevated
2017-03-23,0.0034403669724769603,1,Elevated
2017-03-24,-0.020571428571428574,1,Elevated
2017-03-27,0.0029171528588098905,1,Elevated
2017-03-28,-0.006399069226294407,1,Elevated
2017-03-29,-0.012880562060889944,1,Elevated
2017-03-30,-0.001779359430605032,1,Elevated
2017-03-31,-0.002376708259061222,1,Elevated
2017-04-03,0.005955926146515855,1,Elevated
2017-04-04,0.00414446417998815,1,Elevated
2017-04-05,-0.002948113207547176,1,Elevated
2017-04-06,-0.011827321111768208,1,Elevated
2017-04-07,-0.03411131059245964,1,Elevated
2017-04-10,-0.021685254027261514,1,Elevated
2017-04-11,0.006966434452184922,1,Elevated
2017-04-12,-0.0031446540880503138,1,Elevated
2017-04-13,-0.025867507886435326,1,Elevated
2017-04-18,-0.016191709844559532,1,Elevated
2017-04-19,-0.03159973666886107,2,Normal
2017-04-20,-0.03806934058463629,2,Normal
2017-04-21,0.029681978798586472,2,Normal
2017-04-24,-0.022649279341111828,2,Normal
2017-04-25,0.018258426966292207,1,Elevated
2017-04-26,0.01586206896551734,1,Elevated
2017-04-27,-0.006109979633401208,1,Elevated
2017-04-28,-0.019808743169398957,1,Elevated
2017-05-02,-0.014634146341463428,1,Elevated
2017-05-03,-0.016973125884017004,1,Elevated
2017-05-04,0.03597122302158273,2,Normal
2017-05-05,0.014583333333333393,2,Normal
2017-05-08,0.04722792607802884,2,Normal
2017-05-09,-0.0006535947712418277,1,Elevated
2017-05-10,0.0,1,Elevated
2017-05-11,0.0006540222367561466,1,Elevated
2017-05-12,0.025490196078431282,1,Elevated
2017-05-15,0.013384321223709472,1,Elevated
2017-05-17,0.006970849176172411,1,Elevated
2017-05-18,0.010069225928256875,1,Elevated
2017-05-19,-0.0261682242990654,1,Elevated
2017-05-22,0.0019193857965451588,1,Elevated
2017-05-23,-0.007662835249042099,1,Elevated
2017-05-24,-0.05534105534105538,2,Normal
2017-05-25,-0.012942779291553186,2,Normal
2017-05-26,0.031746031746031855,2,Normal
2017-05-30,0.058193979933110374,2,Normal
2017-05-31,0.0006321112515803584,1,Elevated
2017-06-01,-0.00758054327226787,1,Elevated
2017-06-02,-0.010821133036282626,1,Elevated
2017-06-05,-0.008365508365508312,1,Elevated
2017-06-06,-0.0006489292667098967,1,Elevated
2017-06-07,-0.00649350649350644,1,Elevated
2017-06-08,0.0039215686274509665,1,Elevated
2017-06-09,0.044921875,2,Normal
2017-06-12,0.03239875389408109,2,Normal
2017-06-13,-0.021122510561255248,1,Elevated
2017-06-14,0.004932182490752224,1,Elevated
2017-06-15,0.0006134969325153339,1,Elevated
2017-06-16,-0.011649294911097452,1,Elevated
2017-06-19,-0.03660049627791562,1,Elevated
2017-06-20,0.0019317450096587585,1,Elevated
2017-06-21,-0.03084832904884316,1,Elevated
2017-06-22,-0.01525198938992045,1,Elevated
2017-06-23,0.022222222222222143,1,Elevated
2017-06-26,-0.01976284584980237,1,Elevated
2017-06-27,0.005376344086021501,1,Elevated
2017-06-28,0.0006684491978610207,1,Elevated
2017-06-29,-0.01603206412825653,1,Elevated
2017-06-30,0.04073319755600813,1,Elevated
2017-07-03,0.003261578604044413,1,Elevated
2017-07-04,-0.0019505851755526882,1,Elevated
2017-07-05,-0.0006514657980456473,1,Elevated
2017-07-06,-0.013689700130378069,1,Elevated
2017-07-07,-0.01586252478519501,1,Elevated
2017-07-10,-0.016118200134318306,1,Elevated
2017-07-11,-0.00887372013651877,1,Elevated
2017-07-12,0.0013774104683195176,1,Elevated
2017-07-13,0.026134800550206227,1,Elevated
2017-07-14,0.011394101876675666,1,Elevated
2017-07-18,0.0033178500331785266,1,Elevated
2017-07-19,0.01388888888888884,1,Elevated
2017-07-20,0.009784735812133016,1,Elevated
2017-07-21,0.008397932816537557,1,Elevated
2017-07-24,-0.004484304932735439,1,Elevated
2017-07-25,-0.021235521235521193,1,Elevated
2017-07-26,-0.009861932938856066,1,Elevated
2017-07-27,0.03917662682602918,1,Elevated
2017-07-28,0.019169329073482455,1,Elevated
2017-07-31,-0.0031347962382445305,1,Elevated
2017-08-01,-0.01823899371069182,1,Elevated
2017-08-02,0.0121716848174247,1,Elevated
2017-08-03,0.008860759493670933,1,Elevated
2017-08-04,-0.019447929736511882,1,Elevated
2017-08-07,0.013435700575815668,1,Elevated
2017-08-08,-0.005050505050505083,1,Elevated
2017-08-09,-0.012055837563451743,1,Elevated
2017-08-10,-0.012202954399486154,1,Elevated
2017-08-11,0.002600780234070177,1,Elevated
2017-08-14,-0.03242542153047989,1,Elevated
2017-08-15,-0.022117962466487895,1,Elevated
2017-08-16,-0.008910212474297463,1,Elevated
2017-08-17,0.012448132780082943,1,Elevated
2017-08-18,0.011612021857923427,1,Elevated
2017-08-21,0.0006752194463199857,1,Elevated
2017-08-22,-0.0006747638326585204,1,Elevated
2017-08-23,-0.006076975016880537,1,Elevated
2017-08-24,0.01154891304347827,1,Elevated
2017-08-25,0.016789791806581578,1,Elevated
2017-08-29,0.009247027741083214,1,Elevated
2017-08-30,-0.01832460732984298,1,Elevated
2017-08-31,0.0020000000000000018,1,Elevated
2017-09-01,0.0,1,Elevated
2017-09-04,-0.003992015968063867,1,Elevated
2017-09-05,0.0006680026720107257,1,Elevated
2017-09-06,-0.02603471295060078,1,Elevated
2017-09-07,-0.018505825908156304,1,Elevated
2017-09-08,0.0027932960893854997,1,Elevated
2017-09-11,-0.0062674094707521055,1,Elevated
2017-09-12,0.0035038542396637062,1,Elevated
2017-09-13,0.0188547486033519,1,Elevated
2017-09-14,0.01713502398903355,1,Elevated
2017-09-15,0.0,1,Elevated
2017-09-19,-0.004070556309362261,1,Elevated
2017-09-20,0.008174386920980936,1,Elevated
2017-09-21,0.008108108108108025,1,Elevated
2017-09-22,-0.013404825737265424,1,Elevated
2017-09-25,-0.0013586956521739468,1,Elevated
2017-09-26,0.0020408163265306367,1,Elevated
2017-09-27,0.016972165648336812,1,Elevated
2017-09-28,-0.014686248331108098,1,Elevated
2017-09-29,0.027100271002709952,1,Elevated
2017-10-02,0.008575197889182151,1,Elevated
2017-10-03,0.01635055591890122,1,Elevated
2017-10-04,0.002574002574002643,1,Elevated
2017-10-05,0.01347881899871628,1,Elevated
2017-10-06,0.008866371120962668,1,Elevated
2017-10-09,-0.03766478342749524,1,Elevated
2017-10-10,0.009132420091324311,1,Elevated
2017-10-11,0.023270846800258482,1,Elevated
2017-10-12,-0.0018951358180669953,1,Elevated
2017-10-13,-0.008860759493670933,1,Elevated
2017-10-16,-0.01851851851851849,1,Elevated
2017-10-17,0.012361743656473578,1,Elevated
2017-10-18,0.0025706940874035134,1,Elevated
2017-10-19,0.023076923076922995,1,Elevated
2017-10-20,-0.0025062656641604564,1,Elevated
2017-10-23,-0.007537688442211032,1,Elevated
2017-10-24,-0.012025316455696156,1,Elevated
2017-10-25,-0.00832799487508007,1,Elevated
2017-10-26,0.01808785529715773,1,Elevated
2017-10-27,-0.0019035532994924331,1,Elevated
2017-10-30,-0.0012714558169103496,1,Elevated
2017-10-31,-0.01145767027371103,1,Elevated
2017-11-01,0.011590470057952329,1,Elevated
2017-11-02,-0.013367281985996127,1,Elevated
2017-11-03,0.005806451612903274,1,Elevated
2017-11-06,0.016677357280307836,1,Elevated
2017-11-07,0.006940063091482651,1,Elevated
2017-11-08,0.020676691729323293,1,Elevated
2017-11-09,0.0018416206261511192,1,Elevated
2017-11-10,0.006127450980392135,1,Elevated
2017-11-13,-0.0024360535931789995,1,Elevated
2017-11-14,-0.019536019536019578,1,Elevated
2017-11-15,-0.015566625155666203,1,Elevated
2017-11-16,0.00379506641366234,1,Elevated
2017-11-17,-0.006301197227473243,1,Elevated
2017-11-20,-0.020925808497146425,1,Elevated
2017-11-21,0.0,1,Elevated
2017-11-22,0.005181347150259086,1,Elevated
2017-11-23,-0.006443298969072142,1,Elevated
2017-11-24,-0.005836575875486361,1,Elevated
2017-11-27,-0.019569471624266144,1,Elevated
2017-11-28,-0.010645375914836941,1,Elevated
2017-11-29,0.0060524546065905405,1,Elevated
2017-11-30,-0.03475935828877008,1,Elevated
2017-12-01,-0.0041551246537395725,1,Elevated
2017-12-04,-0.022253129346314293,1,Elevated
2017-12-05,-0.02987197724039825,1,Elevated
2017-12-06,-0.014662756598240456,1,Elevated
2017-12-07,-0.013392857142857095,1,Elevated
2017-12-08,0.007541478129713397,1,Elevated
2017-12-11,-0.0052395209580838875,1,Elevated
2017-12-12,0.05643340857787815,2,Normal
2017-12-13,0.007122507122507171,1,Elevated
2017-12-14,-0.0021216407355021394,1,Elevated
2017-12-15,-0.0028348688873139904,1,Elevated
2017-12-19,-0.007042253521126751,1,Elevated
2017-12-20,0.007092198581560183,1,Elevated
2017-12-21,-0.009154929577464777,1,Elevated
2017-12-22,-0.01990049751243783,1,Elevated
2017-12-27,-0.00942712110224797,1,Elevated
2017-12-28,0.019765739385065872,1,Elevated
2017-12-29,-0.01076812634601576,1,Elevated
2018-01-02,0.0036284470246734646,1,Elevated
2018-01-03,-0.006507592190889366,1,Elevated
2018-01-04,-0.005094614264919972,1,Elevated
2018-01-05,-0.002194586686174116,1,Elevated
2018-01-08,0.00513196480938416,1,Elevated
2018-01-09,0.003646973012399801,1,Elevated
2018-01-10,0.02034883720930236,1,Elevated
2018-01-11,-0.005698005698005715,1,Elevated
2018-01-12,-0.011461318051575908,1,Elevated
2018-01-15,0.017391304347825987,1,Elevated
2018-01-16,-0.0092592592592593,1,Elevated
2018-01-17,0.01869158878504673,1,Elevated
2018-01-18,-0.009880028228652082,1,Elevated
2018-01-19,-0.016393442622950838,1,Elevated
2018-01-22,-0.007246376811594235,1,Elevated
2018-01-23,-0.004379562043795637,1,Elevated
2018-01-24,-0.00513196480938416,1,Elevated
2018-01-25,-0.0007369196757552876,1,Elevated
2018-01-26,0.018436578171091345,1,Elevated
2018-01-29,-0.007965242577842147,1,Elevated
2018-01-30,0.010948905109489093,1,Elevated
2018-01-31,0.010108303249097395,1,Elevated
2018-02-01,0.006433166547533897,1,Elevated
2018-02-02,0.03338068181818188,1,Elevated
2018-02-05,0.0013745704467353903,1,Elevated
2018-02-06,0.0034317089910775866,1,Elevated
2018-02-07,-0.009575923392612817,1,Elevated
2018-02-08,0.008287292817679592,1,Elevated
2018-02-09,0.005479452054794498,1,Elevated
2018-02-12,-0.006130790190735702,1,Elevated
2018-02-13,0.007539410555174708,1,Elevated
2018-02-14,0.010204081632652962,1,Elevated
2018-02-15,0.01077441077441077,1,Elevated
2018-02-16,0.003997335109926725,1,Elevated
2018-02-19,-0.015925680159256772,1,Elevated
2018-02-20,0.022252191503708607,1,Elevated
2018-02-21,0.014511873350923521,1,Elevated
2018-02-22,-0.007802340702210642,1,Elevated
2018-02-23,0.013761467889908285,1,Elevated
2018-02-26,0.01098901098901095,1,Elevated
2018-02-27,0.007672634271099765,1,Elevated
2018-02-28,0.0038071065989848663,1,Elevated
2018-03-01,0.017699115044247815,1,Elevated
2018-03-02,0.019254658385093215,1,Elevated
2018-03-05,0.04082876294942106,1,Elevated
2018-03-06,0.011124121779859442,1,Elevated
2018-03-07,0.0,1,Elevated
2018-03-08,0.02663578459756799,1,Elevated
2018-03-09,-0.018048505358150058,1,Elevated
2018-03-12,0.028719126938541173,1,Elevated
2018-03-13,-0.008375209380234505,1,Elevated
2018-03-14,0.010135135135135087,1,Elevated
2018-03-15,0.0011148272017837968,1,Elevated
2018-03-19,-0.036191536748329645,1,Elevated
2018-03-20,0.01444251877527436,1,Elevated
2018-03-21,0.010820045558086466,1,Elevated
2018-03-22,0.00619718309859163,1,Elevated
2018-03-23,0.019596864501679745,1,Elevated
2018-03-26,-0.000549148819329992,1,Elevated
2018-03-27,-0.027472527472527486,1,Elevated
2018-03-28,0.014689265536723228,1,Elevated
2018-03-29,-0.02394209354120269,1,Elevated
2018-04-03,-0.01140901312036513,1,Elevated
2018-04-04,-0.004616272360069229,1,Elevated
2018-04-05,0.0017391304347826875,1,Elevated
2018-04-06,-0.0248842592592593,1,Elevated
2018-04-09,0.02314540059347192,1,Elevated
2018-04-10,-0.008120649651972123,1,Elevated
2018-04-11,0.018128654970760216,1,Elevated
2018-04-12,-0.0074669730040206606,1,Elevated
2018-04-13,0.004050925925925819,1,Elevated
2018-04-16,0.05244956772334297,2,Normal
2018-04-17,-0.0021905805038334725,1,Elevated
2018-04-18,0.028540065861690556,1,Elevated
2018-04-19,0.002134471718249653,1,Elevated
2018-04-20,-0.026091586794462218,1,Elevated
2018-04-23,0.0,1,Elevated
2018-04-24,0.018589393110989505,1,Elevated
2018-04-25,-0.0005367686527106841,1,Elevated
2018-04-26,0.00698174006444674,1,Elevated
2018-04-27,0.009066666666666556,1,Elevated
2018-04-30,0.006871035940803294,1,Elevated
2018-05-01,0.019947506561679873,1,Elevated
2018-05-02,-0.0072053525476067914,1,Elevated
2018-05-03,0.005702436495593544,1,Elevated
2018-05-04,-0.004123711340206171,1,Elevated
2018-05-08,0.0010351966873705098,1,Elevated
2018-05-09,-0.005170630816959676,1,Elevated
2018-05-10,0.0036382536382535413,1,Elevated
2018-05-11,0.007767995857068888,1,Elevated
2018-05-14,-0.06372045220966083,2,Normal
2018-05-15,0.026344676180021898,2,Normal
2018-05-17,-0.02058047493403692,1,Elevated
2018-05-18,0.014008620689655249,1,Elevated
2018-05-21,-0.010095642933049986,1,Elevated
2018-05-22,-0.0032206119162641045,1,Elevated
2018-05-23,0.013462574044157183,1,Elevated
2018-05-24,-0.009032943676939409,1,Elevated
2018-05-25,-0.011260053619302934,1,Elevated
